"accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","DifficultyTrialCount_Easy","DifficultyTrialCount_Medium","DifficultyTrialCount_Difficult","Difficulty_Hits_Easy","Difficulty_Hits_Medium","Difficulty_Hits_Difficult","Accuracy_Pct_diff_Easy","Accuracy_Pct_diff_Medium","Accuracy_Pct_diff_Difficult","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user","fastestRT_diff_Easy","fastestRT_diff_Medium","fastestRT_diff_Difficult","highestLevel_diff_Easy","highestLevel_diff_Medium","highestLevel_diff_Difficult","highestLevelTrialCount_diff_Easy","highestLevelTrialCount_diff_Medium","highestLevelTrialCount_diff_Difficult","trialCount_diff_Easy","trialCount_diff_Medium","trialCount_diff_Difficult","nLevels_diff_Easy","nLevels_diff_Medium","nLevels_diff_Difficult","timePlayed_difficulty_Easy","timePlayed_difficulty_Medium","timePlayed_difficulty_Difficult","HITS_diff_Easy1","HITS_diff_Medium1","HITS_diff_Difficult1","Hit_AvgRT_diff_Easy1","Hit_AvgRT_diff_Medium1","Hit_AvgRT_diff_Difficult1","Hit_SDRT_diff_Easy1","Hit_SDRT_diff_Medium1","Hit_SDRT_diff_Difficult1","MISSED_diff_Easy","MISSED_diff_Medium","MISSED_diff_Difficult","Miss_AvgRT_diff_Easy","Miss_AvgRT_diff_Medium","Miss_AvgRT_diff_Difficult","Miss_SDRT_diff_Easy","Miss_SDRT_diff_Medium","Miss_SDRT_diff_Difficult","WRONG_diff_Easy","WRONG_diff_Medium","WRONG_diff_Difficult","Wrong_AvgRT_diff_Easy","Wrong_AvgRT_diff_Medium","Wrong_AvgRT_diff_Difficult","Wrong_SDRT_diff_Easy","Wrong_SDRT_diff_Medium","Wrong_SDRT_diff_Difficult","highestLevelPct_diff_Easy","highestLevelPct_diff_Medium","highestLevelPct_diff_Difficult","percentCorrect_diff_Easy","percentCorrect_diff_Medium","percentCorrect_diff_Difficult","HitRate_diff_Easy","HitRate_diff_Medium","HitRate_diff_Difficult","FARate_diff_Easy","FARate_diff_Medium","FARate_diff_Difficult","DPrime_diff_Easy","DPrime_diff_Medium","DPrime_diff_Difficult","fastestRT_sess_1","fastestRT_sess_2","fastestRT_sess_3","fastestRT_sess_4","fastestRT_sess_5","fastestRT_sess_6","highestLevel_sess_1","highestLevel_sess_2","highestLevel_sess_3","highestLevel_sess_4","highestLevel_sess_5","highestLevel_sess_6","highestTrialCount_sess_1","highestTrialCount_sess_2","highestTrialCount_sess_3","highestTrialCount_sess_4","highestTrialCount_sess_5","highestTrialCount_sess_6","trialCount_sess_1","trialCount_sess_2","trialCount_sess_3","trialCount_sess_4","trialCount_sess_5","trialCount_sess_6","nLevels_sess_1","nLevels_sess_2","nLevels_sess_3","nLevels_sess_4","nLevels_sess_5","nLevels_sess_6","timePlayed_sess_1","timePlayed_sess_2","timePlayed_sess_3","timePlayed_sess_4","timePlayed_sess_5","timePlayed_sess_6","HITS_sess_1","HITS_sess_2","HITS_sess_3","HITS_sess_4","HITS_sess_5","HITS_sess_6","Hit_AvgRT_sess_1","Hit_AvgRT_sess_2","Hit_AvgRT_sess_3","Hit_AvgRT_sess_4","Hit_AvgRT_sess_5","Hit_AvgRT_sess_6","Hit_SDRT_sess_1","Hit_SDRT_sess_2","Hit_SDRT_sess_3","Hit_SDRT_sess_4","Hit_SDRT_sess_5","Hit_SDRT_sess_6","MISSED_sess_1","MISSED_sess_2","MISSED_sess_3","MISSED_sess_4","MISSED_sess_5","MISSED_sess_6","Miss_AvgRT_sess_1","Miss_AvgRT_sess_2","Miss_AvgRT_sess_3","Miss_AvgRT_sess_4","Miss_AvgRT_sess_5","Miss_AvgRT_sess_6","Miss_SDRT_sess_1","Miss_SDRT_sess_2","Miss_SDRT_sess_3","Miss_SDRT_sess_4","Miss_SDRT_sess_5","Miss_SDRT_sess_6","WRONG_sess_1","WRONG_sess_2","WRONG_sess_3","WRONG_sess_4","WRONG_sess_5","WRONG_sess_6","Wrong_AvgRT_sess_1","Wrong_AvgRT_sess_2","Wrong_AvgRT_sess_3","Wrong_AvgRT_sess_4","Wrong_AvgRT_sess_5","Wrong_AvgRT_sess_6","Wrong_SDRT_sess_1","Wrong_SDRT_sess_2","Wrong_SDRT_sess_3","Wrong_SDRT_sess_4","Wrong_SDRT_sess_5","Wrong_SDRT_sess_6","highestLevelPct_sess_1","highestLevelPct_sess_2","highestLevelPct_sess_3","highestLevelPct_sess_4","highestLevelPct_sess_5","highestLevelPct_sess_6","percentCorrect_sess_1","percentCorrect_sess_2","percentCorrect_sess_3","percentCorrect_sess_4","percentCorrect_sess_5","percentCorrect_sess_6","HitRate_sess_1","HitRate_sess_2","HitRate_sess_3","HitRate_sess_4","HitRate_sess_5","HitRate_sess_6","FARate_sess_1","FARate_sess_2","FARate_sess_3","FARate_sess_4","FARate_sess_5","FARate_sess_6","DPrime_sess_1","DPrime_sess_2","DPrime_sess_3","DPrime_sess_4","DPrime_sess_5","DPrime_sess_6"
"ATMBF18","17144",0,"SpaceCakesLevel 2-2-2",11,901,15,"1952",661,1.46712281453858,0.917229941722175,22,1.19604433636364,1.34660533224393,218,1.26704882302752,1.02321365446617,6,4,0.67,301,360,NA,1.09161253860465,1.78109112858333,NA,0.614207264746586,1.00715980227399,NA,370,531,NA,301,360,NA,0.813513513513514,0.677966101694915,NA,125,3,90,NA,1.50062280872,1.87967836666667,1.13211550344444,218,0.573394495412844,1,73,0.73,0.24,1.31911555385671,0,0,NA,"SpaceCakesLevel 0-2-2","SpaceCakesLevel 2-2-2",NA,60,11,NA,370,531,NA,5,10,NA,"933","1019",NA,301,360,NA,1.09161253860465,1.78109112858333,NA,0.614207264746586,1.00715980227399,NA,2,20,NA,1.2092875,1.19472002,NA,0.531111438883122,1.41044597534233,NA,67,151,NA,1.04634130895522,1.36497864715232,NA,0.807004477905326,1.09391325605303,NA,16,2,NA,81,68,NA,0.81,0.68,NA,0.18,0.28,NA,1.79326138289404,1.05054030638572,NA,0.8341701,0,0.05021,0,NA,NA,"SpaceCakesLevel 0-0-0","SpaceCakesLevel 0-2-2","SpaceCakesLevel 2-2-2","SpaceCakesLevel 2-1-0",NA,NA,10,60,11,40,NA,NA,10,360,411,120,NA,NA,1,5,10,3,NA,NA,"20","913","801","218",NA,NA,9,292,291,69,NA,NA,1.7037439,1.07274547609589,1.91105027419244,1.23300255797101,NA,NA,0.872608642167705,0.596689945108675,1.03533484686872,0.6377853021116,NA,NA,0,2,5,15,NA,NA,NA,1.2092875,2.976443,0.60081236,NA,NA,NA,0.531111438883122,1.98690659848293,0.245390257264903,NA,NA,1,66,115,36,NA,NA,2.11917,1.03008632878788,1.57989943747826,0.6784261225,NA,NA,NA,0.802059951684849,1.14439603496835,0.475604733884124,NA,NA,100,17,3,33,NA,NA,90,81,71,57,NA,NA,0.86,0.81,0.71,0.57,NA,NA,0.14,0.18,0.28,0.3,NA,NA,2.16063868162991,1.79326138289404,1.13622622682689,0.700774677488902,NA,NA
"ATMBF18","17147",0,"SpaceCakesLevel 2-3-2",60,1010,13,"3037",812,1.74472542167488,0.963315280676787,14,1.98916927857143,1.31239445705663,184,1.75120180277174,1.13545431902197,8,7,0.88,423,389,NA,1.79174928132388,1.69359150745501,NA,1.08577796453745,0.80771843554383,NA,510,500,NA,423,389,NA,0.829411764705882,0.778,NA,129,2,50,3,2.05910848992248,3.294871,2.1186854922,181,0.712707182320442,6,80,0.8,0.18,1.75698632141573,0.033435,0,NA,"SpaceCakesLevel 0-3-0","SpaceCakesLevel 2-3-2",NA,30,60,NA,510,500,NA,6,7,NA,"1767","1270",NA,423,389,NA,1.79174928132388,1.69359150745501,NA,1.08577796453745,0.80771843554383,NA,11,3,NA,2.03558763636364,1.81896863333333,NA,1.37780138538407,1.28393089454737,NA,76,108,NA,2.05118511460526,1.54010243518519,NA,1.25619824673315,0.99498439343762,NA,6,12,NA,83,78,NA,0.83,0.78,NA,0.15,0.22,NA,1.99059864263998,1.54438642837737,NA,0.617645,0.249455,0.033435,0.46642,0,NA,"SpaceCakesLevel 0-2-0","SpaceCakesLevel 0-3-0","SpaceCakesLevel 0-2-2","SpaceCakesLevel 2-3-0","SpaceCakesLevel 2-3-2",NA,60,30,60,40,60,NA,120,160,230,220,280,NA,3,4,4,5,5,NA,"286","603","878","450","820",NA,101,137,185,169,220,NA,1.5548324039604,1.95313208248175,1.80158258324324,1.87446730118343,1.55464601136364,NA,0.774956992031652,1.10813707636923,1.19142567140864,0.82752512803224,0.765441892783614,NA,0,0,11,3,0,NA,NA,NA,2.03558763636364,1.81896863333333,NA,NA,NA,NA,1.37780138538407,1.28393089454737,NA,NA,19,23,34,48,60,NA,1.85299304736842,2.22870173956522,2.04185472941176,1.90388702291667,1.249074765,NA,0.834901510302947,1.48651958746812,1.29938343409629,1.02835842886795,0.871310653452854,NA,50,19,26,18,21,NA,84,86,80,77,79,NA,0.84,0.85,0.8,0.77,0.78,NA,0.16,0.15,0.15,0.22,0.22,NA,1.98891576641951,2.07286677898758,1.8780546230667,1.5110400633739,1.54438642837737,NA
"ATMBF18","17150",0.049125,"SpaceCakesLevel 2-0-5",10,615,14,"1386",446,1.55329327847534,1.10706275671968,11,0.913004545454545,1.47893236099535,158,1.73564389050633,1.27096722077542,4,4,1,303,143,NA,1.49094252244224,1.68540711818182,NA,1.17988396031992,0.924207528354392,NA,400,215,NA,303,143,NA,0.7575,0.665116279069767,NA,93,2,61,2,1.74463799892473,2.87763995,1.88287723114754,156,0.596153846153846,2,73,0.72,0.26,1.22618691266413,0.04992,0.049125,NA,"SpaceCakesLevel 0-2-2","SpaceCakesLevel 2-0-5",NA,60,10,NA,400,215,NA,8,6,NA,"1010","376",NA,303,143,NA,1.49094252244224,1.68540711818182,NA,1.17988396031992,0.924207528354392,NA,11,0,NA,0.913004545454545,NA,NA,1.47893236099535,NA,NA,86,72,NA,2.03997360232558,1.37213895694444,NA,1.45875875907155,0.882173170161042,NA,15,5,NA,76,67,NA,0.76,0.66,NA,0.22,0.34,NA,1.47849577702877,0.824926258882809,NA,0.3331,0.04992,0.049125,1.03568,NA,NA,"SpaceCakesLevel 0-1-0","SpaceCakesLevel 0-2-2","SpaceCakesLevel 2-0-5","SpaceCakesLevel 2-0-0",NA,NA,10,60,10,5,NA,NA,70,330,210,5,NA,NA,3,7,6,1,NA,NA,"157","853","370","6",NA,NA,55,248,139,4,NA,NA,0.761290961818182,1.65276040887097,1.68540800647482,1.68537625,NA,NA,0.297114389115427,1.24015104601604,0.932463819987853,0.658585818621676,NA,NA,0,11,0,0,NA,NA,NA,0.913004545454545,NA,NA,NA,NA,NA,1.47893236099535,NA,NA,NA,NA,15,71,71,1,NA,NA,0.93608,2.27319056056338,1.38206478873239,0.6674049,NA,NA,0.556677556323484,1.48516078703456,0.884393654190493,NA,NA,NA,14,18,5,100,NA,NA,79,75,66,80,NA,NA,0.78,0.75,0.66,0.75,NA,NA,0.22,0.22,0.34,0.25,NA,NA,1.54438642837737,1.44668296438477,0.824926258882809,1.34897950039216,NA,NA
"ATMBF18","17156",0.016545,"SpaceCakesLevel 3-0-3",40,1463,27,"3648",1166,1.9284534373928,1.13658655101683,3,1.07705466666667,1.79308728941185,294,1.92025800068027,1.30353698685755,10,8,0.8,634,532,NA,1.47922257949527,2.46381502368421,NA,0.900377902326828,1.15746654732362,NA,764,699,NA,634,532,NA,0.829842931937173,0.761087267525036,NA,163,1,129,1,2.26916675889571,0.06712,1.68206054573643,293,0.556313993174061,3,80,0.8,0.2,1.68324246714583,0.01678,0.016545,NA,"SpaceCakesLevel 0-3-5","SpaceCakesLevel 3-0-3",NA,30,40,NA,764,699,NA,16,11,NA,"1986","1662",NA,634,532,NA,1.47922257949527,2.46381502368421,NA,0.900377902326828,1.15746654732362,NA,0,3,NA,NA,1.07705466666667,NA,NA,1.79308728941185,NA,130,164,NA,1.39873455384615,2.33366073292683,NA,0.920923081836416,1.41221046639502,NA,4,6,NA,83,76,NA,0.83,0.76,NA,0.17,0.24,NA,1.90833050629239,1.41260512568018,NA,0.01678,0.550545,0.033395,0.016545,NA,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 0-3-5","SpaceCakesLevel 2-3-0","SpaceCakesLevel 3-0-3",NA,NA,60,30,60,40,NA,NA,359,405,240,459,NA,NA,8,11,5,9,NA,NA,"871","1115","707","955",NA,NA,262,372,183,349,NA,NA,1.27177568740458,1.62532764865591,2.39860435409836,2.49800858395415,NA,NA,0.743178020370372,0.970995678709426,1.10154970663896,1.18584662504948,NA,NA,0,0,0,3,NA,NA,NA,NA,NA,1.07705466666667,NA,NA,NA,NA,NA,1.79308728941185,NA,NA,97,33,57,107,NA,NA,1.13872938041237,2.16299218484848,1.61364233508772,2.71722193551402,NA,NA,0.668096633230126,1.12808593434329,1.10189379272227,1.41351822282373,NA,NA,17,7,25,9,NA,NA,73,92,76,76,NA,NA,0.73,0.92,0.76,0.76,NA,NA,0.27,0.08,0.24,0.23,NA,NA,1.22562598203325,2.81014312061926,1.41260512568018,1.4451494120253,NA,NA
"ATMBF18","17158",0.0327,"SpaceCakesLevel 3-3-0",9,1697,26,"4072",1405,1.19000855437722,0.607422670810914,19,0.838689494736842,0.529164655597711,273,1.31324254688645,0.672488240666697,16,11,0.69,688,717,NA,0.985535490116279,1.38621143891213,NA,0.56710317015769,0.579820896453234,NA,778,919,NA,688,717,NA,0.884318766066838,0.780195865070729,NA,202,2,68,1,1.46474045346535,1.4182675,1.32627485147059,272,0.742647058823529,1,83,0.83,0.16,1.94862313635595,0.133045,0.0327,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0",NA,30,9,NA,778,919,NA,10,16,NA,"2079","1993",NA,688,717,NA,0.985535490116279,1.38621143891213,NA,0.567103170157689,0.579820896453234,NA,3,16,NA,1.37348666666667,0.738415025,NA,0.424213505216811,0.494061834145216,NA,87,186,NA,1.30082213218391,1.31905209569892,NA,0.761715580917364,0.62856157231934,NA,4,1,NA,88,78,NA,0.88,0.78,NA,0.11,0.2,NA,2.4015149121027,1.6138144477616,NA,0.41708,0.0327,0.133045,0.3502,0.50054,NA,"SpaceCakesLevel 0-3-0","SpaceCakesLevel 1-1-1","SpaceCakesLevel 0-2-3","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-3-0",NA,30,30,60,40,9,NA,150,290,428,400,429,NA,4,9,6,8,9,NA,"365","840","1031","831","1005",NA,137,237,380,317,334,NA,1.21476160072993,1.13215352362869,0.829277743947368,1.49611993280757,1.34078962005988,NA,0.737427968308467,0.584653592252495,0.393630025285361,0.630805656982029,0.52364032813021,NA,0,2,1,0,16,NA,NA,1.5596275,1.001205,NA,0.738415025,NA,NA,0.389902214680168,NA,NA,0.494061834145216,NA,13,51,47,83,79,NA,1.55428416153846,1.48509882156863,1.05470502978723,1.47737345783133,1.14400440379747,NA,0.83110096430382,0.792236423182036,0.466170077077358,0.664895172341281,0.590409321144991,NA,20,10,14,10,2,NA,91,82,89,79,78,NA,0.91,0.82,0.89,0.79,0.78,NA,0.09,0.18,0.11,0.21,0.18,NA,2.68151006738043,1.83073017568563,2.45305624007322,1.61284249403648,1.6875583020315,NA
"ATMBF18","17161",0.1712,"SpaceCakesLevel 3-3-0",10,1163,18,"2519",1015,1.49772334591133,0.812152301522379,8,1.30532525,0.855645440563647,140,1.71858053642857,0.898574111424689,11,11,1,445,570,NA,1.09896315303371,1.80903612807018,NA,0.666937358727256,0.779043160713151,NA,465,698,NA,445,570,NA,0.956989247311828,0.816618911174785,NA,108,NA,32,NA,1.62444328888889,NA,1.961122115625,140,0.771428571428571,1,87,0.87,0.12,2.30137792110489,0.367065,0.1712,NA,"SpaceCakesLevel 0-2-4","SpaceCakesLevel 3-3-0",NA,60,10,NA,465,698,NA,6,12,NA,"993","1526",NA,445,570,NA,1.09896315303371,1.80903612807018,NA,0.666937358727256,0.779043160713151,NA,0,8,NA,NA,1.30532525,NA,NA,0.855645440563647,NA,20,120,NA,1.362898955,1.7778608,NA,0.838443031767159,0.897826001509273,NA,13,1,NA,96,82,NA,0.96,0.82,NA,0.04,0.17,NA,3.50137214250434,1.86953034098901,NA,0.500575,0.367065,0.6341,0.1712,NA,NA,"SpaceCakesLevel 0-0-0","SpaceCakesLevel 0-2-4","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-3-0",NA,NA,20,60,28,10,NA,NA,20,445,228,470,NA,NA,1,6,5,10,NA,NA,"42","951","562","964",NA,NA,20,425,187,383,NA,NA,1.500760125,1.08005506023529,2.31753616096257,1.56076065509138,NA,NA,1.27075202746322,0.620847434305581,0.913240678749819,0.556362049849724,NA,NA,0,0,8,0,NA,NA,NA,NA,1.30532525,NA,NA,NA,NA,NA,0.855645440563647,NA,NA,NA,0,20,33,87,NA,NA,NA,1.362898955,2.39920564545455,1.54217827241379,NA,NA,NA,0.838443031767159,1.23031871133914,0.589779076698201,NA,NA,100,13,12,2,NA,NA,100,96,82,81,NA,NA,0.98,0.95,0.82,0.81,NA,NA,0.02,0.05,0.15,0.19,NA,NA,4.10749782126364,3.28970725390294,1.9517984773366,1.75579259010246,NA,NA
"ATMBF18","17166",0,"SpaceCakesLevel 3-0-4",35,2521,48,"5088",1872,1.1958379991453,0.697074368454142,7,1.07489927142857,1.2329270297138,642,1.12601612196262,0.783866725619012,13,10,0.77,908,964,NA,1.14054794735683,1.24791618070539,NA,0.710038813031724,0.680909902326776,NA,1164,1357,NA,908,964,NA,0.780068728522337,0.71039056742815,NA,436,1,204,1,1.36316596605505,1.03388,1.24955120294118,641,0.6801872074883,1,74,0.74,0.25,1.317835155589,0,0.033215,NA,"SpaceCakesLevel 0-4-5","SpaceCakesLevel 3-0-4",NA,30,35,NA,1164,1357,NA,19,29,NA,"2584","2504",NA,908,964,NA,1.14054794735683,1.24791618070539,NA,0.710038813031724,0.680909902326776,NA,7,0,NA,1.07489927142857,NA,NA,1.2329270297138,NA,NA,249,393,NA,1.14244198313253,1.11560889694656,NA,0.852374189600329,0.738117521247892,NA,3,3,NA,78,71,NA,0.78,0.71,NA,0.21,0.29,NA,1.57861446120693,1.10676943911135,NA,0,0.21698,0.0213,0.150135,0.033215,NA,"SpaceCakesLevel 0-1-7","SpaceCakesLevel 1-1-2","SpaceCakesLevel 1-0-4","SpaceCakesLevel 2-1-5","SpaceCakesLevel 3-0-4",NA,10,30,30,22,35,NA,250,549,665,382,675,NA,9,12,15,10,13,NA,"623","1196","1296","671","1302",NA,174,424,526,255,493,NA,1.17521502988506,1.18789385235849,1.02967875038023,1.65977605529412,1.14726249290061,NA,0.751200600695569,0.602255053345408,0.701789859850187,0.852829413216506,0.541214672685365,NA,5,2,0,0,0,NA,0.77076898,1.835225,NA,NA,NA,NA,0.437574612056563,2.59540008500616,NA,NA,NA,NA,71,123,139,127,182,NA,1.12093619014085,1.1904775,1.0877586942446,1.54369429212598,0.822195135714286,NA,0.823188097611837,0.863784194638377,0.723490728537894,0.937601941448733,0.425213108935635,NA,4,5,5,6,5,NA,70,77,79,67,73,NA,0.7,0.77,0.79,0.67,0.73,NA,0.28,0.22,0.21,0.33,0.27,NA,1.10724201997926,1.5110400633739,1.61284249403648,0.879826331346468,1.22562598203325,NA
"ATMBF18","17167",0.13359,"SpaceCakesLevel 4-3-0",20,1794,32,"4027",1595,1.31704179655172,0.557003460814801,0,NA,NA,199,1.36201326733668,0.6237825492286,21,17,0.81,360,973,262,1.29389665416667,1.28510356505653,1.46745458473282,0.619757392952492,0.535283464943266,0.521686720940706,405,1069,320,360,973,262,0.888888888888889,0.910196445275959,0.81875,164,NA,35,NA,1.48926310487805,NA,1.335492,199,0.824120603015075,1,89,0.89,0.11,2.45305624007322,0.400405,0.13359,0.433745,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",60,120,20,405,1069,320,5,20,7,"1128","2226","673",360,973,262,1.29389665416667,1.28510356505653,1.46745458473282,0.619757392952492,0.535283464943267,0.521686720940706,0,0,0,NA,NA,NA,NA,NA,NA,45,96,58,1.42264124666667,1.19677998125,1.58846389482759,0.732753856791316,0.567381037053354,0.547317654608415,15,11,6,89,91,82,0.89,0.91,0.82,0.11,0.09,0.18,2.45305624007322,2.68151006738043,1.83073017568563,0.400405,0.383395,0.5339301,0.13359,NA,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 1-2-8","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",NA,NA,30,40,60,20,NA,NA,315,480,519,480,NA,NA,6,12,10,10,NA,NA,"759","1203","1049","1016",NA,NA,278,440,472,405,NA,NA,1.23759846726619,1.09867356522727,1.46324825042373,1.43841913259259,NA,NA,0.521055191246925,0.637773162047305,0.468387384249658,0.49414762511288,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,40,47,75,NA,NA,1.4145914027027,0.9483685975,1.34006809361702,1.57043752,NA,NA,0.704603935104113,0.512421080138913,0.596530342338023,0.549365834433604,NA,NA,10,8,12,4,NA,NA,88,92,91,84,NA,NA,0.88,0.92,0.91,0.84,NA,NA,0.12,0.08,0.09,0.16,NA,NA,2.34997358413218,2.81014312061926,2.68151006738043,1.98891576641951,NA,NA
"ATMBF18","17172",0,"SpaceCakesLevel 2-4-2",20,2154,26,"6112",1789,1.12134511677473,0.726659428355777,16,1.3660708,0.939307019949593,349,1.26379384332378,1.10648077195491,13,8,0.62,1029,760,NA,0.834219820913508,1.51009765551316,NA,0.494256270069427,0.806189729987125,NA,1185,969,NA,1029,760,NA,0.868354430379747,0.784313725490196,NA,251,2,95,1,1.30387885294821,2.678549,1.19296233168421,348,0.721264367816092,1,83,0.83,0.16,1.94862313635595,0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-2",NA,40,20,NA,1185,969,NA,11,15,NA,"3447","2665",NA,1029,760,NA,0.834219820913508,1.51009765551316,NA,0.494256270069427,0.806189729987126,NA,14,2,NA,1.17857391428571,2.678549,NA,0.651071582003943,1.9458857369337,NA,142,207,NA,0.903110219859155,1.51121932415459,NA,1.03745786414585,1.08643393730992,NA,3,2,NA,87,78,NA,0.87,0.78,NA,0.12,0.21,NA,2.30137792110489,1.57861446120693,NA,0.382945,0.40047,0,0,0.0329,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 1-2-0","SpaceCakesLevel 0-2-4","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-4-2",NA,10,40,60,80,20,NA,160,280,875,600,239,NA,5,8,8,9,4,NA,"414","657","2614","1399","1028",NA,152,252,731,484,170,NA,1.07906189144737,0.940197395238095,0.770052240519836,1.58316837890496,1.62339752705882,NA,0.659345080740364,0.475412506028736,0.454072020894364,0.699484183284698,1.06055334133616,NA,0,0,14,0,2,NA,NA,NA,1.17857391428571,NA,2.678549,NA,NA,NA,0.651071582003943,NA,1.9458857369337,NA,8,28,130,116,67,NA,2.156668,1.266767825,0.829600324769231,1.38285508706897,1.79226829701493,NA,1.37009769946286,0.736288744644573,0.98386858393927,0.913264307607517,1.38306094774459,NA,6,14,7,13,8,NA,95,90,84,81,71,NA,0.95,0.9,0.84,0.81,0.71,NA,0.05,0.1,0.15,0.19,0.28,NA,3.28970725390294,2.5631031310892,2.03089127270354,1.75579259010246,1.13622622682689,NA
"ATMBF18","17345",0.15016,"SpaceCakesLevel 3-0-0",31,1447,20,"3589",1220,1.34842333557377,0.820006687408701,6,2.07731718333333,2.00440542681477,221,1.83675372533937,1.2039697423268,13,12,0.92,685,535,NA,1.14829878,1.60465757962617,NA,0.710065612330063,0.878627575129209,NA,776,671,NA,685,535,NA,0.882731958762887,0.797317436661699,NA,155,2,63,1,1.75965492322581,0.5008,2.1945920984127,220,0.704545454545455,2,84,0.84,0.15,2.03089127270354,0.15016,0.2505,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-0",NA,30,31,NA,776,671,NA,9,11,NA,"1793","1796",NA,685,535,NA,1.14829878,1.60465757962617,NA,0.710065612330063,0.878627575129208,NA,3,3,NA,2.54726836666667,1.607366,NA,2.33608109157067,1.9809759153175,NA,88,133,NA,1.63712684545455,1.96883767593985,NA,1.12023228019397,1.24284071117962,NA,4,5,NA,88,80,NA,0.88,0.8,NA,0.11,0.2,NA,2.4015149121027,1.68324246714583,NA,0.333035,0.15016,0.183555,0.5508,0.2505,NA,"SpaceCakesLevel 0-2-0","SpaceCakesLevel 1-1-0","SpaceCakesLevel 0-2-4","SpaceCakesLevel 2-2-2","SpaceCakesLevel 3-0-0",NA,15,30,60,20,31,NA,75,296,465,260,351,NA,3,7,6,6,7,NA,"169","671","1057","634","1058",NA,68,270,400,200,282,NA,1.07316479411765,1.03701130888889,1.201413574,1.594381009,1.74704460496454,NA,0.487202245513037,0.544132363919864,0.797614874376197,0.834263743997905,0.914275368798528,NA,0,1,2,0,3,NA,NA,0.7508751,3.445465,NA,1.607366,NA,NA,NA,2.46454997514759,NA,1.9809759153175,NA,7,25,63,60,66,NA,0.710505728571429,1.022480428,1.89720883015873,1.805489935,2.23535560757576,NA,0.261492042320384,0.616864054634829,1.1669555653348,1.07273983793916,1.36325557593317,NA,20,10,13,8,9,NA,91,91,86,77,80,NA,0.9,0.91,0.86,0.77,0.8,NA,0.1,0.09,0.14,0.23,0.19,NA,2.5631031310892,2.68151006738043,2.16063868162991,1.47769369837043,1.71951752862414,NA
